,Unnamed: 0,Unnamed: 0.1,Roll,Sem,SubCode,Credit,Grade,Sub_Type
4950,4950,4950,0401ME27,7,ME441,6,AB,DEPARTMENTAL ELECTIVE - I
4951,4951,4951,0401ME27,7,ME445,6,AB,DEPARTMENTAL ELECTIVE - I
4952,4952,4952,0401ME27,7,ME498,8,AA,CORE
4953,4953,4953,0401ME27,7,PH401,6,AB,OPEN ELECTIVE - I
4954,4954,4954,0401ME27,8,HS441,6,BB,HSS Elective
4955,4955,4955,0401ME27,8,MA412,6,AB,Open Elective - II
4956,4956,4956,0401ME27,8,ME442,6,AB,Departmental Elective - IV
4957,4957,4957,0401ME27,8,ME446,6,AB,Departmental Elective - III
4958,4958,4958,0401ME27,8,ME499,16,AB,CORE
4959,4959,4959,0401ME28,1,CH101,8,CC,CORE
4960,4960,4960,0401ME28,1,CH110,3,BC,CORE
4961,4961,4961,0401ME28,1,EE101,8,CC,CORE
4962,4962,4962,0401ME28,1,HS101,6,BC,CORE
4963,4963,4963,0401ME28,1,MA101,8,CD,CORE
4964,4964,4964,0401ME28,1,ME111,7,BC,CORE
4965,4965,4965,0401ME28,1,PH101,6,CC,CORE
4966,4966,4966,0401ME28,1,PH110,3,AB,CORE
4967,4967,4967,0401ME28,2,CH102,6,CD,CORE
4968,4968,4968,0401ME28,2,CS101,6,CC,CORE
4969,4969,4969,0401ME28,2,CS110,3,CD,CORE
4970,4970,4970,0401ME28,2,EE102,4,BC,CORE
4971,4971,4971,0401ME28,2,MA102,8,CD,CORE
4972,4972,4972,0401ME28,2,ME101,8,CC,CORE
4973,4973,4973,0401ME28,2,ME110,3,BB,CORE
4974,4974,4974,0401ME28,2,PH102,6,CD,CORE
4975,4975,4975,0401ME28,3,CS201,9,BC,CORE
4976,4976,4976,0401ME28,3,HS201,6,BB,HS Elective
4977,4977,4977,0401ME28,3,MA201,8,BC,CORE
4978,4978,4978,0401ME28,3,ME201,6,CC,CORE
4979,4979,4979,0401ME28,3,ME204,6,BC,CORE
4980,4980,4980,0401ME28,3,ME205,8,BC,CORE
4981,4981,4981,0401ME28,3,ME211,4,BB,CORE
4982,4982,4982,0401ME28,4,EE280,6,CC,CORE
4983,4983,4983,0401ME28,4,EE281,3,BB,CORE
4984,4984,4984,0401ME28,4,HS202,6,BB,HS ELECTIVE
4985,4985,4985,0401ME28,4,MA251,6,DD,Elective-Sc.
4986,4986,4986,0401ME28,4,ME202,6,CC,CORE
4987,4987,4987,0401ME28,4,ME203,6,CC,CORE
4988,4988,4988,0401ME28,4,ME206,6,CC,CORE
4989,4989,4989,0401ME28,4,ME210,6,BB,CORE
4990,4990,4990,0401ME28,4,ME212,4,BB,CORE
4991,4991,4991,0401ME28,5,ME301,8,CD,CORE
4992,4992,4992,0401ME28,5,ME302,6,BC,CORE
4993,4993,4993,0401ME28,5,ME303,8,CD,CORE
4994,4994,4994,0401ME28,5,ME304,6,BC,CORE
4995,4995,4995,0401ME28,5,ME305,8,BC,CORE
4996,4996,4996,0401ME28,5,ME310,4,BB,CORE
4997,4997,4997,0401ME28,5,ME321,6,CC,CORE
4998,4998,4998,0401ME28,6,HS331,6,AB,HS Elective
4999,4999,4999,0401ME28,6,ME306,8,CD,CORE
5000,5000,5000,0401ME28,6,ME307,8,CD,CORE
5001,5001,5001,0401ME28,6,ME308,6,BC,CORE
5002,5002,5002,0401ME28,6,ME309,8,DD,CORE
5003,5003,5003,0401ME28,6,ME311,4,BB,CORE
5004,5004,5004,0401ME28,6,ME322,6,CD,CORE
5005,5005,5005,0401ME28,7,ME400,2,BC,CORE
5006,5006,5006,0401ME28,7,ME401,8,CC,CORE
5007,5007,5007,0401ME28,7,ME411,4,AA,CORE
5008,5008,5008,0401ME28,7,ME441,6,CC,DEPARTMENTAL ELECTIVE - I
5009,5009,5009,0401ME28,7,ME449,6,CC,DEPARTMENTAL ELECTIVE - II
5010,5010,5010,0401ME28,7,ME498,8,AB,CORE
5011,5011,5011,0401ME28,7,PH401,6,BB,OPEN ELECTIVE - I
5012,5012,5012,0401ME28,8,HS441,6,BC,HSS Elective
5013,5013,5013,0401ME28,8,ME442,6,CC,Departmental Elective - III
5014,5014,5014,0401ME28,8,ME446,6,CC,Departmental Elective - IV
5015,5015,5015,0401ME28,8,ME499,16,BC,CORE
5016,5016,5016,0401ME28,8,PH403,6,AA,Open Elective - II
5017,5017,5017,0401ME29,1,CH101,8,BB,CORE
5018,5018,5018,0401ME29,1,CH110,3,AA,CORE
5019,5019,5019,0401ME29,1,EE101,8,BC,CORE
5020,5020,5020,0401ME29,1,HS101,6,BC,CORE
5021,5021,5021,0401ME29,1,MA101,8,BC,CORE
5022,5022,5022,0401ME29,1,ME111,7,BB,CORE
5023,5023,5023,0401ME29,1,PH101,6,CC,CORE
5024,5024,5024,0401ME29,1,PH110,3,AA,CORE
5025,5025,5025,0401ME29,2,CH102,6,BB,CORE
5026,5026,5026,0401ME29,2,CS101,6,BC,CORE
5027,5027,5027,0401ME29,2,CS110,3,BB,CORE
5028,5028,5028,0401ME29,2,EE102,4,BC,CORE
5029,5029,5029,0401ME29,2,MA102,8,CC,CORE
5030,5030,5030,0401ME29,2,ME101,8,BB,CORE
5031,5031,5031,0401ME29,2,ME110,3,BB,CORE
5032,5032,5032,0401ME29,2,PH102,6,CC,CORE
5033,5033,5033,0401ME29,3,CS201,9,AB,CORE
5034,5034,5034,0401ME29,3,HS201,6,BB,HS Elective
5035,5035,5035,0401ME29,3,MA201,8,BB,CORE
5036,5036,5036,0401ME29,3,ME201,6,AA,CORE
5037,5037,5037,0401ME29,3,ME204,6,BB,CORE
5038,5038,5038,0401ME29,3,ME205,8,AB,CORE
5039,5039,5039,0401ME29,3,ME211,4,AA,CORE
5040,5040,5040,0401ME29,4,EE280,6,BB,CORE
5041,5041,5041,0401ME29,4,EE281,3,BB,CORE
5042,5042,5042,0401ME29,4,HS223,6,AB,HS ELECTIVE
5043,5043,5043,0401ME29,4,MA214,6,AB,Elective-Sc.
5044,5044,5044,0401ME29,4,ME202,6,BB,CORE
5045,5045,5045,0401ME29,4,ME203,6,BB,CORE
5046,5046,5046,0401ME29,4,ME206,6,AB,CORE
5047,5047,5047,0401ME29,4,ME210,6,BB,CORE
5048,5048,5048,0401ME29,4,ME212,4,AA,CORE
5049,5049,5049,0401ME29,5,ME301,8,BB,CORE
5050,5050,5050,0401ME29,5,ME302,6,AB,CORE
5051,5051,5051,0401ME29,5,ME303,8,CC,CORE
5052,5052,5052,0401ME29,5,ME304,6,AB,CORE
5053,5053,5053,0401ME29,5,ME305,8,AB,CORE
5054,5054,5054,0401ME29,5,ME310,4,AB,CORE
5055,5055,5055,0401ME29,5,ME321,6,AA,CORE
5056,5056,5056,0401ME29,6,HS331,6,BB,HS Elective
5057,5057,5057,0401ME29,6,ME306,8,BB,CORE
5058,5058,5058,0401ME29,6,ME307,8,BB,CORE
5059,5059,5059,0401ME29,6,ME308,6,AB,CORE
5060,5060,5060,0401ME29,6,ME309,8,AB,CORE
5061,5061,5061,0401ME29,6,ME311,4,AA,CORE
5062,5062,5062,0401ME29,6,ME322,6,BB,CORE
5063,5063,5063,0401ME29,7,ME400,2,AA,CORE
5064,5064,5064,0401ME29,7,ME401,8,AA,CORE
5065,5065,5065,0401ME29,7,ME411,4,AA,CORE
5066,5066,5066,0401ME29,7,ME445,6,AB,DEPARTMENTAL ELECTIVE - I
5067,5067,5067,0401ME29,7,ME461,6,AA,DEPARTMENTAL ELECTIVE - II
5068,5068,5068,0401ME29,7,ME498,8,AA,CORE
5069,5069,5069,0401ME29,7,PH401,6,AA,OPEN ELECTIVE - I
5070,5070,5070,0401ME29,8,HS441,6,AB,HSS Elective
5071,5071,5071,0401ME29,8,MA412,6,BB,Open Elective - II
5072,5072,5072,0401ME29,8,ME442,6,BB,Departmental Elective - IV
5073,5073,5073,0401ME29,8,ME446,6,BB,Departmental Elective - III
5074,5074,5074,0401ME29,8,ME499,16,AA,CORE
5075,5075,5075,0401ME30,1,CH101,8,AA,CORE
5076,5076,5076,0401ME30,1,CH110,3,AB,CORE
5077,5077,5077,0401ME30,1,EE101,8,BB,CORE
5078,5078,5078,0401ME30,1,HS101,6,BC,CORE
5079,5079,5079,0401ME30,1,MA101,8,AA,CORE
5080,5080,5080,0401ME30,1,ME111,7,AA,CORE
5081,5081,5081,0401ME30,1,PH101,6,AA,CORE
5082,5082,5082,0401ME30,1,PH110,3,AA,CORE
5083,5083,5083,0401ME30,2,CH102,6,AB,CORE
5084,5084,5084,0401ME30,2,CS101,6,BB,CORE
5085,5085,5085,0401ME30,2,CS110,3,AB,CORE
5086,5086,5086,0401ME30,2,EE102,4,AB,CORE
5087,5087,5087,0401ME30,2,MA102,8,BB,CORE
5088,5088,5088,0401ME30,2,ME101,8,DD,CORE
5089,5089,5089,0401ME30,2,ME110,3,AA,CORE
5090,5090,5090,0401ME30,2,PH102,6,AA,CORE
5091,5091,5091,0401ME30,3,CS201,9,AB,CORE
5092,5092,5092,0401ME30,3,HS201,6,BB,HS Elective
5093,5093,5093,0401ME30,3,MA201,8,AA,CORE
5094,5094,5094,0401ME30,3,ME201,6,AA,CORE
5095,5095,5095,0401ME30,3,ME204,6,AB,CORE
5096,5096,5096,0401ME30,3,ME205,8,AB,CORE
5097,5097,5097,0401ME30,3,ME211,4,AB,CORE
5098,5098,5098,0401ME30,4,EE280,6,BB,CORE
5099,5099,5099,0401ME30,4,EE281,3,BB,CORE
5100,5100,5100,0401ME30,4,HS223,6,AB,HS ELECTIVE
5101,5101,5101,0401ME30,4,MA251,6,AA,Elective-Sc.
5102,5102,5102,0401ME30,4,ME202,6,AA,CORE
5103,5103,5103,0401ME30,4,ME203,6,AB,CORE
5104,5104,5104,0401ME30,4,ME206,6,AA,CORE
5105,5105,5105,0401ME30,4,ME210,6,AA,CORE
5106,5106,5106,0401ME30,4,ME212,4,AA,CORE
5107,5107,5107,0401ME30,5,ME301,8,AA,CORE
5108,5108,5108,0401ME30,5,ME302,6,AB,CORE
5109,5109,5109,0401ME30,5,ME303,8,AB,CORE
5110,5110,5110,0401ME30,5,ME304,6,AA,CORE
5111,5111,5111,0401ME30,5,ME305,8,AA,CORE
5112,5112,5112,0401ME30,5,ME310,4,AB,CORE
5113,5113,5113,0401ME30,5,ME321,6,AA,CORE
5114,5114,5114,0401ME30,6,HS331,6,AA,HS Elective
5115,5115,5115,0401ME30,6,ME306,8,AA,CORE
5116,5116,5116,0401ME30,6,ME307,8,AA,CORE
5117,5117,5117,0401ME30,6,ME308,6,AB,CORE
5118,5118,5118,0401ME30,6,ME309,8,AA,CORE
5119,5119,5119,0401ME30,6,ME311,4,AB,CORE
5120,5120,5120,0401ME30,6,ME322,6,AB,CORE
5121,5121,5121,0401ME30,7,ME400,2,AA,CORE
5122,5122,5122,0401ME30,7,ME401,8,AA,CORE
5123,5123,5123,0401ME30,7,ME411,4,AA,CORE
5124,5124,5124,0401ME30,7,ME445,6,AA,DEPARTMENTAL ELECTIVE - I
5125,5125,5125,0401ME30,7,ME461,6,AA,DEPARTMENTAL ELECTIVE - II
5126,5126,5126,0401ME30,7,ME481,6,AB,OPEN ELECTIVE - I
5127,5127,5127,0401ME30,7,ME498,8,AA,CORE
5128,5128,5128,0401ME30,8,HS441,6,BB,HSS Elective
5129,5129,5129,0401ME30,8,MA412,6,AA,Open Elective - II
5130,5130,5130,0401ME30,8,ME442,6,AA,Departmental Elective - IV
5131,5131,5131,0401ME30,8,ME446,6,AB,Departmental Elective - III
5132,5132,5132,0401ME30,8,ME499,16,AA,CORE
5133,5133,5133,0401ME32,1,CH101,8,BC,CORE
5134,5134,5134,0401ME32,1,CH110,3,BC,CORE
5135,5135,5135,0401ME32,1,EE101,8,CD,CORE
5136,5136,5136,0401ME32,1,HS101,6,BB,CORE
5137,5137,5137,0401ME32,1,MA101,8,DD,CORE
5138,5138,5138,0401ME32,1,ME111,7,BB,CORE
5139,5139,5139,0401ME32,1,PH101,6,CC,CORE
5140,5140,5140,0401ME32,1,PH110,3,AB,CORE
5141,5141,5141,0401ME32,2,CH102,6,BC,CORE
5142,5142,5142,0401ME32,2,CS101,6,CC,CORE
5143,5143,5143,0401ME32,2,CS110,3,BC,CORE
5144,5144,5144,0401ME32,2,EE102,4,CC,CORE
5145,5145,5145,0401ME32,2,MA102,8,CC,CORE
5146,5146,5146,0401ME32,2,ME101,8,CC,CORE
5147,5147,5147,0401ME32,2,ME110,3,BB,CORE
5148,5148,5148,0401ME32,2,PH102,6,BC,CORE
5149,5149,5149,0401ME32,3,CS201,9,AB,CORE
5150,5150,5150,0401ME32,3,HS201,6,BB,HS Elective
5151,5151,5151,0401ME32,3,MA201,8,BC,CORE
5152,5152,5152,0401ME32,3,ME201,6,AB,CORE
5153,5153,5153,0401ME32,3,ME204,6,BB,CORE
5154,5154,5154,0401ME32,3,ME205,8,BB,CORE
5155,5155,5155,0401ME32,3,ME211,4,BB,CORE
5156,5156,5156,0401ME32,4,EE280,6,BC,CORE
5157,5157,5157,0401ME32,4,EE281,3,CC,CORE
5158,5158,5158,0401ME32,4,HS211,6,BB,HS ELECTIVE
5159,5159,5159,0401ME32,4,MA251,6,BC,Elective-Sc.
5160,5160,5160,0401ME32,4,ME202,6,AB,CORE
5161,5161,5161,0401ME32,4,ME203,6,BB,CORE
5162,5162,5162,0401ME32,4,ME206,6,BB,CORE
5163,5163,5163,0401ME32,4,ME210,6,AB,CORE
5164,5164,5164,0401ME32,4,ME212,4,BB,CORE
5165,5165,5165,0401ME32,5,ME301,8,CC,CORE
5166,5166,5166,0401ME32,5,ME302,6,BB,CORE
5167,5167,5167,0401ME32,5,ME303,8,CC,CORE
5168,5168,5168,0401ME32,5,ME304,6,BC,CORE
5169,5169,5169,0401ME32,5,ME305,8,BC,CORE
5170,5170,5170,0401ME32,5,ME310,4,BB,CORE
5171,5171,5171,0401ME32,5,ME321,6,BC,CORE
5172,5172,5172,0401ME32,6,HS331,6,BB,HS Elective
5173,5173,5173,0401ME32,6,ME306,8,BC,CORE
5174,5174,5174,0401ME32,6,ME307,8,BC,CORE
5175,5175,5175,0401ME32,6,ME308,6,BB,CORE
5176,5176,5176,0401ME32,6,ME309,8,CD,CORE
5177,5177,5177,0401ME32,6,ME311,4,AB,CORE
5178,5178,5178,0401ME32,6,ME322,6,CC,CORE
5179,5179,5179,0401ME32,7,ME400,2,BB,CORE
5180,5180,5180,0401ME32,7,ME401,8,BB,CORE
5181,5181,5181,0401ME32,7,ME411,4,AB,CORE
5182,5182,5182,0401ME32,7,ME441,6,BC,DEPARTMENTAL ELECTIVE - I
5183,5183,5183,0401ME32,7,ME445,6,CC,DEPARTMENTAL ELECTIVE - I
5184,5184,5184,0401ME32,7,ME481,6,BC,OPEN ELECTIVE - I
5185,5185,5185,0401ME32,7,ME498,8,AB,CORE
5186,5186,5186,0401ME32,8,HS441,6,BB,HSS Elective
5187,5187,5187,0401ME32,8,ME442,6,BC,Departmental Elective - IV
5188,5188,5188,0401ME32,8,ME446,6,BC,Departmental Elective - III
5189,5189,5189,0401ME32,8,ME499,16,BC,CORE
5190,5190,5190,0401ME32,8,PH403,6,BB,Open Elective - II
5191,5191,5191,0401ME33,1,CH101,8,BC,CORE
5192,5192,5192,0401ME33,1,CH110,3,AA,CORE
5193,5193,5193,0401ME33,1,EE101,8,CD,CORE
5194,5194,5194,0401ME33,1,HS101,6,AB,CORE
5195,5195,5195,0401ME33,1,MA101,8,BC,CORE
5196,5196,5196,0401ME33,1,ME111,7,AB,CORE
5197,5197,5197,0401ME33,1,PH101,6,CC,CORE
5198,5198,5198,0401ME33,1,PH110,3,AA,CORE
5199,5199,5199,0401ME33,2,CH102,6,BC,CORE
5200,5200,5200,0401ME33,2,CS101,6,BB,CORE
5201,5201,5201,0401ME33,2,CS110,3,AB,CORE
5202,5202,5202,0401ME33,2,EE102,4,AB,CORE
5203,5203,5203,0401ME33,2,MA102,8,BC,CORE
5204,5204,5204,0401ME33,2,ME101,8,AB,CORE
5205,5205,5205,0401ME33,2,ME110,3,AB,CORE
5206,5206,5206,0401ME33,2,PH102,6,BC,CORE
5207,5207,5207,0401ME33,3,CS201,9,AA,CORE
5208,5208,5208,0401ME33,3,HS201,6,AB,HS Elective
5209,5209,5209,0401ME33,3,MA201,8,BC,CORE
5210,5210,5210,0401ME33,3,ME201,6,AB,CORE
5211,5211,5211,0401ME33,3,ME204,6,AB,CORE
5212,5212,5212,0401ME33,3,ME205,8,AB,CORE
5213,5213,5213,0401ME33,3,ME211,4,AB,CORE
5214,5214,5214,0401ME33,4,EE280,6,BB,CORE
5215,5215,5215,0401ME33,4,EE281,3,BC,CORE
5216,5216,5216,0401ME33,4,HS202,6,BB,HS ELECTIVE
5217,5217,5217,0401ME33,4,MA251,6,AB,Elective-Sc.
5218,5218,5218,0401ME33,4,ME202,6,AB,CORE
5219,5219,5219,0401ME33,4,ME203,6,BB,CORE
5220,5220,5220,0401ME33,4,ME206,6,AB,CORE
5221,5221,5221,0401ME33,4,ME210,6,AB,CORE
5222,5222,5222,0401ME33,4,ME212,4,AA,CORE
5223,5223,5223,0401ME33,5,ME301,8,AB,CORE
5224,5224,5224,0401ME33,5,ME302,6,AB,CORE
5225,5225,5225,0401ME33,5,ME303,8,BB,CORE
5226,5226,5226,0401ME33,5,ME304,6,BB,CORE
5227,5227,5227,0401ME33,5,ME305,8,AB,CORE
5228,5228,5228,0401ME33,5,ME310,4,AA,CORE
5229,5229,5229,0401ME33,5,ME321,6,AB,CORE
5230,5230,5230,0401ME33,6,HS331,6,BB,HS Elective
5231,5231,5231,0401ME33,6,ME306,8,BB,CORE
5232,5232,5232,0401ME33,6,ME307,8,AB,CORE
5233,5233,5233,0401ME33,6,ME308,6,AB,CORE
5234,5234,5234,0401ME33,6,ME309,8,BC,CORE
5235,5235,5235,0401ME33,6,ME311,4,AB,CORE
5236,5236,5236,0401ME33,6,ME322,6,BB,CORE
5237,5237,5237,0401ME33,7,ME400,2,AA,CORE
5238,5238,5238,0401ME33,7,ME401,8,AA,CORE
5239,5239,5239,0401ME33,7,ME411,4,AA,CORE
5240,5240,5240,0401ME33,7,ME441,6,AB,DEPARTMENTAL ELECTIVE - I
5241,5241,5241,0401ME33,7,ME449,6,AB,DEPARTMENTAL ELECTIVE - II
5242,5242,5242,0401ME33,7,ME498,8,AA,CORE
5243,5243,5243,0401ME33,7,PH401,6,AA,OPEN ELECTIVE - I
5244,5244,5244,0401ME33,8,HS441,6,BB,HSS Elective
5245,5245,5245,0401ME33,8,ME442,6,AB,Departmental Elective - IV
5246,5246,5246,0401ME33,8,ME446,6,BB,Departmental Elective - III
5247,5247,5247,0401ME33,8,ME499,16,AA,CORE
5248,5248,5248,0401ME33,8,PH403,6,BB,Open Elective - II
5249,5249,5249,0401ME34,1,CH101,8,BC,CORE
5250,5250,5250,0401ME34,1,CH110,3,BB,CORE
5251,5251,5251,0401ME34,1,EE101,8,BC,CORE
5252,5252,5252,0401ME34,1,HS101,6,BC,CORE
5253,5253,5253,0401ME34,1,MA101,8,BC,CORE
5254,5254,5254,0401ME34,1,ME111,7,AB,CORE
5255,5255,5255,0401ME34,1,PH101,6,BB,CORE
5256,5256,5256,0401ME34,1,PH110,3,AA,CORE
5257,5257,5257,0401ME34,2,CH102,6,BB,CORE
5258,5258,5258,0401ME34,2,CS101,6,CD,CORE
5259,5259,5259,0401ME34,2,CS110,3,BB,CORE
5260,5260,5260,0401ME34,2,EE102,4,BB,CORE
5261,5261,5261,0401ME34,2,MA102,8,BC,CORE
5262,5262,5262,0401ME34,2,ME101,8,BC,CORE
5263,5263,5263,0401ME34,2,ME110,3,BB,CORE
5264,5264,5264,0401ME34,2,PH102,6,CC,CORE
5265,5265,5265,0401ME34,3,CS201,9,BC,CORE
5266,5266,5266,0401ME34,3,HS201,6,BB,HS Elective
5267,5267,5267,0401ME34,3,MA201,8,BC,CORE
5268,5268,5268,0401ME34,3,ME201,6,AB,CORE
5269,5269,5269,0401ME34,3,ME204,6,BB,CORE
5270,5270,5270,0401ME34,3,ME205,8,BB,CORE
5271,5271,5271,0401ME34,3,ME211,4,AB,CORE
5272,5272,5272,0401ME34,4,EE280,6,CC,CORE
5273,5273,5273,0401ME34,4,EE281,3,BB,CORE
5274,5274,5274,0401ME34,4,HS223,6,AB,HS ELECTIVE
5275,5275,5275,0401ME34,4,MA251,6,BB,Elective-Sc.
5276,5276,5276,0401ME34,4,ME202,6,BC,CORE
5277,5277,5277,0401ME34,4,ME203,6,BC,CORE
5278,5278,5278,0401ME34,4,ME206,6,BC,CORE
5279,5279,5279,0401ME34,4,ME210,6,AB,CORE
5280,5280,5280,0401ME34,4,ME212,4,AB,CORE
5281,5281,5281,0401ME34,5,ME301,8,CD,CORE
5282,5282,5282,0401ME34,5,ME302,6,BB,CORE
5283,5283,5283,0401ME34,5,ME303,8,CC,CORE
5284,5284,5284,0401ME34,5,ME304,6,CC,CORE
5285,5285,5285,0401ME34,5,ME305,8,BB,CORE
5286,5286,5286,0401ME34,5,ME310,4,BB,CORE
5287,5287,5287,0401ME34,5,ME321,6,CC,CORE
5288,5288,5288,0401ME34,6,HS331,6,BC,HS Elective
5289,5289,5289,0401ME34,6,ME306,8,CC,CORE
5290,5290,5290,0401ME34,6,ME307,8,BC,CORE
5291,5291,5291,0401ME34,6,ME308,6,BB,CORE
5292,5292,5292,0401ME34,6,ME309,8,BC,CORE
5293,5293,5293,0401ME34,6,ME311,4,BB,CORE
5294,5294,5294,0401ME34,6,ME322,6,BC,CORE
5295,5295,5295,0401ME34,7,ME400,2,AB,CORE
5296,5296,5296,0401ME34,7,ME401,8,AB,CORE
5297,5297,5297,0401ME34,7,ME411,4,AB,CORE
5298,5298,5298,0401ME34,7,ME441,6,BB,DEPARTMENTAL ELECTIVE - I
5299,5299,5299,0401ME34,7,ME445,6,BC,DEPARTMENTAL ELECTIVE - I
5300,5300,5300,0401ME34,7,ME498,8,AB,CORE
5301,5301,5301,0401ME34,7,PH401,6,AB,OPEN ELECTIVE - I
5302,5302,5302,0401ME34,8,HS441,6,BB,HSS Elective
5303,5303,5303,0401ME34,8,ME442,6,AB,Departmental Elective - IV
5304,5304,5304,0401ME34,8,ME446,6,CC,Departmental Elective - III
5305,5305,5305,0401ME34,8,ME499,16,BC,CORE
5306,5306,5306,0401ME34,8,PH403,6,BB,Open Elective - II
5307,5307,5307,0501CS01,1,CH101,8,AA,CORE
5308,5308,5308,0501CS01,1,CH110,3,AA,CORE
5309,5309,5309,0501CS01,1,EE101,8,AA,CORE
5310,5310,5310,0501CS01,1,HS101,6,AA,CORE
5311,5311,5311,0501CS01,1,MA101,8,AA,CORE
5312,5312,5312,0501CS01,1,ME110,3,AB,CORE
5313,5313,5313,0501CS01,1,ME111,7,AA,CORE
5314,5314,5314,0501CS01,1,PH101,6,AA,CORE
5315,5315,5315,0501CS01,2,CH102,6,AA,CORE
5316,5316,5316,0501CS01,2,CS101,6,AB,CORE
5317,5317,5317,0501CS01,2,CS110,3,AB,CORE
5318,5318,5318,0501CS01,2,EE102,4,AA,CORE
5319,5319,5319,0501CS01,2,MA102,8,AA,CORE
5320,5320,5320,0501CS01,2,ME101,8,AA,CORE
5321,5321,5321,0501CS01,2,PH102,6,AA,CORE
5322,5322,5322,0501CS01,2,PH110,3,AA,CORE
5323,5323,5323,0501CS01,3,CS201,9,AA,CORE
5324,5324,5324,0501CS01,3,CS203,6,AA,CORE
5325,5325,5325,0501CS01,3,CS221,6,AA,CORE
5326,5326,5326,0501CS01,3,EE220,8,AA,CORE
5327,5327,5327,0501CS01,3,HS231,6,AA,HS ELECTIVE
5328,5328,5328,0501CS01,3,MA201,8,AA,CORE
5329,5329,5329,0501CS01,4,CS204,6,AA,CORE
5330,5330,5330,0501CS01,4,CS222,6,AB,CORE
5331,5331,5331,0501CS01,4,CS223,3,AB,CORE
5332,5332,5332,0501CS01,4,CS241,7,AA,CORE
5333,5333,5333,0501CS01,4,CS242,5,AA,CORE
5334,5334,5334,0501CS01,4,HS222,6,AA,HS Elective
5335,5335,5335,0501CS01,4,MA214,6,AA,Elective-Sc.
5336,5336,5336,0501CS01,4,MA225,8,AA,CORE
5337,5337,5337,0501CS01,5,CS301,6,AA,CORE
5338,5338,5338,0501CS01,5,CS331,8,AA,CORE
5339,5339,5339,0501CS01,5,CS341,6,AA,CORE
5340,5340,5340,0501CS01,5,CS342,5,AA,CORE
5341,5341,5341,0501CS01,5,CS343,6,AA,CORE
5342,5342,5342,0501CS01,5,CS344,6,AA,CORE
5343,5343,5343,0501CS01,5,CS345,5,AA,CORE
5344,5344,5344,0501CS01,6,CS302,6,AA,CORE
5345,5345,5345,0501CS01,6,CS346,6,AA,CORE
5346,5346,5346,0501CS01,6,CS347,3,AA,CORE
5347,5347,5347,0501CS01,6,CS348,8,AA,CORE
5348,5348,5348,0501CS01,6,CS362,8,AA,CORE
5349,5349,5349,0501CS01,6,CS399,3,AA,CORE
5350,5350,5350,0501CS01,6,HS331,6,AA,HSS Elective
5351,5351,5351,0501CS01,7,CS400,2,AA,CORE
5352,5352,5352,0501CS01,7,CS421,6,AA,CORE
5353,5353,5353,0501CS01,7,CS422,5,AA,CORE
5354,5354,5354,0501CS01,7,CS443,6,AA,Departmental Elective - II
5355,5355,5355,0501CS01,7,CS461,6,AA,Departmental Elective - I
5356,5356,5356,0501CS01,7,CS498,10,AA,CORE
5357,5357,5357,0501CS01,7,MA410,6,AA,Open Elective - I
5358,5358,5358,0501CS01,8,CE502,6,AA,Open Elective - II
5359,5359,5359,0501CS01,8,CS453,6,AA,Departmental Elective - IV
5360,5360,5360,0501CS01,8,CS499,16,AA,CORE
5361,5361,5361,0501CS01,8,CS502,6,AA,Departmental Elective - III
5362,5362,5362,0501CS01,8,HS441,6,AA,HS Elective
5363,5363,5363,0501CS02,1,CH101,8,AB,CORE
5364,5364,5364,0501CS02,1,CH110,3,BB,CORE
5365,5365,5365,0501CS02,1,EE101,8,BB,CORE
5366,5366,5366,0501CS02,1,HS101,6,AB,CORE
5367,5367,5367,0501CS02,1,MA101,8,BB,CORE
5368,5368,5368,0501CS02,1,ME110,3,BB,CORE
5369,5369,5369,0501CS02,1,ME111,7,BB,CORE
5370,5370,5370,0501CS02,1,PH101,6,BB,CORE
5371,5371,5371,0501CS02,2,CH102,6,BC,CORE
5372,5372,5372,0501CS02,2,CS101,6,BB,CORE
5373,5373,5373,0501CS02,2,CS110,3,BB,CORE
5374,5374,5374,0501CS02,2,EE102,4,AA,CORE
5375,5375,5375,0501CS02,2,MA102,8,BB,CORE
5376,5376,5376,0501CS02,2,ME101,8,BB,CORE
5377,5377,5377,0501CS02,2,PH102,6,BB,CORE
5378,5378,5378,0501CS02,2,PH110,3,BC,CORE
5379,5379,5379,0501CS02,3,CS201,9,CC,CORE
5380,5380,5380,0501CS02,3,CS203,6,AB,CORE
5381,5381,5381,0501CS02,3,CS221,6,BC,CORE
5382,5382,5382,0501CS02,3,EE220,8,BB,CORE
5383,5383,5383,0501CS02,3,HS221,6,BB,HS ELECTIVE
5384,5384,5384,0501CS02,3,MA201,8,BB,CORE
5385,5385,5385,0501CS02,4,CS204,6,BB,CORE
5386,5386,5386,0501CS02,4,CS222,6,BC,CORE
5387,5387,5387,0501CS02,4,CS223,3,AB,CORE
5388,5388,5388,0501CS02,4,CS241,7,BC,CORE
5389,5389,5389,0501CS02,4,CS242,5,AB,CORE
5390,5390,5390,0501CS02,4,HS222,6,AB,HS Elective
5391,5391,5391,0501CS02,4,MA225,8,AB,CORE
5392,5392,5392,0501CS02,4,MA251,6,BC,Elective-Sc.
5393,5393,5393,0501CS02,5,CS301,6,BC,CORE
5394,5394,5394,0501CS02,5,CS331,8,CC,CORE
